ID_CURSO_ACADEMICO_NK,ID_EXPEDIENTE_ACADEMICO_NK,ID_CURSO_ACADEMICO,ID_EXPEDIENTE_ACADEMICO,ID_ASIGNATURA,ID_CONVOCATORIA,ID_PLAN_ESTUDIO,ID_CENTRO,ID_TIPO_ACCESO,ID_GRUPO,ID_TIPO_DOCENCIA,ID_CLASE_ASIGNATURA,ID_TIPO_RECONOCIMIENTO,ID_CALIFICACION,ID_RANGO_NOTA_NUMERICA,ID_ALUMNO,ID_SEXO,ID_CURSO_ACADEMICO_COHORTE,ID_PAIS_NACIONALIDAD,ID_POBLACION_FAMILIAR,ID_FECHA_CALIFICACION,EDAD,NOTA_NUMERICA,CREDITOS,ORDEN_CONVOCATORIA,CONVOCATORIAS_CONSUMIDAS,NUMERO_MATRICULAS,SN_DOCTORADO_VIGENTE,ID_DEDICACION,FLG_COMPENSADA,FLG_TRANSFERIDA,ID_RANGO_NOTA_ADMISION,ID_PLAN_GRUPO_MATRICULA_NK,ID_CENTRO_NK,ID_RAMA_CONOCIMIENTO,CURSO_MAS_ALTO_MATRICULADO,CURSO_IMPARTICION_ASIG,ORDEN_BOE_PLAN,FLG_MOVILIDAD_IN,ID_PLAN_ESTUDIO_NK,FLG_ULTIMA_CONVOCATORIA,ID_CENTRO_IMPARTICION,FLG_MATRICULADA,FLG_SUPERADA,ID_PLAN_GRUPO_MATRICULA,ID_ESTUDIO_NK,NOTA_ADMISION,SN_MOVILIDAD_IN,FLG_RECONOCIDA,ID_FECHA_CARGA,ID_TIPO_ESTUDIO,SN_PROG_MOVILIDAD,ID_CAMPUS_CENTRO,ID_ESTUDIO,FLG_NUEVO_INGRESO,FECHA_CARGA,ID_ESTUDIO_PREVIO,ANYO_ACCESO_SUE,SN_NUEVO_INGRESO,ID_TIPO_CENTRO,ID_CENTRO_IMPARTICION_NK,ID_POBLACION_CENTRO,SN_COMPENSADA,FLG_SUSPENDIDA,ID_EDAD_EST,FLG_CALCULO_TASAS,ID_PAIS_FAMILIAR,FLG_PRESENTADA,SN_CAMBIO_CICLO_GRADO,FLG_EN_PROGRAMA_MOVILIDAD,ID_ASIGNATURA_NK,ID_RANGO_NOTA_EGRACONS,ID_TIPO_ASIGNATURA,ID_PAIS_FAMILIAR_NK,RANGO_NUM_MATRICULAS
2016,606,20160,606,32,3,10,33,3,2,5,1,5,2,1,95,2,20180,58,482,20160817,48,4.14,7.6,3,4,1,S,966,1,1,3.74,749,786,451,2,63,8243/2013,0,10010,0,33,1,0,749,3000,7.93,N,0,20210920,528,S,598,854,1,2020-11-13,151,2011,N,40,3300,9,S,1,6,1,58,1,N,1,32,2.0,856,BGR,1
2024,607,20240,607,456,3,60,4,12,8,4,3,5,4,1,8,2,20210,75,96,20251031,23,7.66,5.8,1,4,3,S,396,0,1,4.05,698,708,749,1,53,8210/2019,1,10060,0,4,1,1,698,2300,2.23,S,0,20230324,611,N,516,842,1,2023-12-21,392,2021,S,300,400,533,N,0,1,1,75,1,N,0,456,2.0,332,PRY,3
2016,608,20160,608,295,5,69,49,15,3,1,4,2,5,1,96,2,20110,84,117,20170515,19,9.14,7.3,1,6,2,S,32,0,1,7.85,6,549,202,4,26,7566/2019,0,10069,1,49,1,1,6,3600,0.32,N,0,20220302,462,S,950,334,1,2020-04-19,307,2011,S,174,4900,969,N,0,10,1,84,1,S,1,295,5.0,340,BWA,2
2012,609,20120,609,375,3,11,3,13,6,4,2,1,2,1,19,1,20130,27,7,20131227,11,0.17,7.9,1,1,3,N,665,0,1,9.33,216,693,447,2,87,4135/2014,0,10011,0,13,1,0,216,2000,3.25,N,0,20230729,890,N,213,714,0,2020-05-16,953,2012,S,113,1300,760,N,1,1,1,27,1,N,0,375,8.0,80,SLV,3
2022,610,20220,610,411,2,12,44,2,17,5,2,2,2,1,43,2,20170,30,41,20230626,24,0.54,5.1,2,2,3,S,172,0,0,3.2,87,987,995,2,78,8100/2015,1,10012,0,44,1,0,87,4900,8.05,S,1,20220802,309,N,824,961,0,2021-09-11,816,2021,S,283,4400,103,N,1,3,0,30,1,S,0,411,10.0,560,HND,3
2012,611,20120,611,260,4,86,26,9,1,5,1,1,4,1,30,2,20240,62,417,20130416,31,7.41,9.1,2,5,2,N,202,0,0,2.44,254,196,803,4,35,8270/2020,0,10086,0,29,1,1,254,400,6.06,N,1,20220724,477,S,443,835,0,2020-11-01,195,2012,S,876,2900,117,N,0,4,1,62,1,N,1,260,9.0,564,DMA,2
2015,612,20150,612,432,5,80,5,4,17,3,3,1,2,1,32,2,20150,92,236,20160819,46,2.26,8.6,2,3,3,N,403,0,0,1.24,535,444,189,2,29,9934/2012,0,10080,0,5,1,0,535,3200,2.17,N,1,20210601,377,S,991,919,1,2021-02-24,100,2015,S,630,500,823,N,1,4,0,92,1,S,1,432,10.0,802,ERI,3
2014,613,20140,613,22,2,48,46,9,17,3,3,1,2,1,33,1,20180,68,311,20141008,32,0.09,4.4,1,4,1,S,475,0,1,0.98,336,645,876,1,99,6365/2021,1,10048,0,46,1,0,336,1800,3.4,S,0,20211027,81,N,956,214,1,2021-08-11,892,2012,S,446,4600,161,N,1,2,1,68,1,S,0,22,4.0,337,GRC,1
2020,614,20200,614,358,1,72,48,8,5,3,3,4,4,1,51,1,20130,64,170,20210703,50,8.64,5.1,3,5,1,S,584,0,1,1.56,551,810,607,2,81,3622/2011,0,10072,0,48,1,1,551,700,5.44,N,1,20220124,671,N,987,802,1,2022-12-09,806,2014,S,521,4800,104,N,0,2,1,64,1,S,0,358,10.0,541,FSM,1
2011,615,20110,615,58,1,85,8,13,14,2,1,5,3,1,92,1,20180,62,131,20120305,43,5.2,10.0,2,4,3,N,238,0,0,5.63,944,196,233,3,36,1717/2020,0,10085,0,16,1,1,944,600,7.25,N,0,20231119,619,S,712,294,1,2021-08-11,812,2010,N,621,1600,622,N,0,5,1,62,1,S,1,58,3.0,653,DMA,3
2019,616,20190,616,366,5,3,32,1,9,3,3,1,3,1,15,2,20160,49,148,20201212,57,5.99,10.5,1,2,3,S,6,0,1,8.8,934,259,601,1,28,5807/2013,1,10003,0,32,1,1,934,4800,8.53,S,0,20200513,337,S,788,48,0,2023-08-30,305,2011,N,225,3200,101,N,0,10,1,49,1,N,1,366,4.0,59,BIH,3
2014,617,20140,617,491,3,21,21,3,9,4,4,1,3,1,67,1,20170,8,196,20150626,49,5.99,9.4,3,3,2,S,779,0,0,7.44,837,380,686,3,99,8643/2018,0,10021,0,21,1,1,837,3800,1.79,N,0,20211223,313,N,276,800,1,2020-11-27,877,2014,N,118,2100,631,N,0,3,0,8,1,S,0,491,9.0,989,HTI,2
2021,618,20210,618,494,2,43,43,10,12,1,2,2,2,1,35,1,20120,92,478,20210908,61,2.26,6.7,3,3,2,S,185,0,0,9.13,416,82,68,2,42,1862/2021,1,10043,0,43,1,0,416,1600,1.18,S,0,20210718,87,S,388,949,1,2020-09-09,325,2015,S,94,4300,323,N,1,10,1,28,1,S,1,494,3.0,887,KAZ,2
2016,619,20160,619,255,5,67,13,11,16,4,4,2,4,1,79,1,20230,40,118,20170421,30,7.6,11.3,2,1,3,S,688,0,0,7.68,476,9,288,4,19,7098/2011,1,10067,0,13,1,1,476,2100,9.29,S,1,20200815,804,N,621,708,1,2021-07-31,486,2012,N,143,1300,256,N,0,7,1,28,1,N,0,255,2.0,902,KAZ,3
2024,620,20240,620,185,2,77,11,9,9,1,2,3,2,1,46,1,20160,77,206,20250303,65,4.87,5.7,2,6,2,N,727,1,0,1.01,74,685,792,3,96,7950/2017,0,10077,1,11,1,0,74,2000,2.79,N,1,20221126,472,S,406,259,1,2021-03-19,641,2012,S,58,1100,865,S,1,4,1,77,1,S,1,185,10.0,818,NGA,2
2012,621,20120,621,97,4,75,15,1,18,1,1,1,3,1,66,2,20100,70,251,20120617,50,6.48,4.6,3,2,3,N,921,0,0,7.58,201,499,428,3,87,7017/2015,0,10075,0,36,1,1,201,3400,8.62,N,0,20231123,754,S,471,156,1,2022-07-05,578,2011,N,466,3600,997,N,0,8,1,70,1,N,1,97,2.0,997,BRN,3
2024,622,20240,622,341,2,69,28,11,4,4,1,1,3,1,22,1,20160,55,36,20251207,68,5.45,8.2,1,6,2,S,859,0,0,4.68,6,377,284,1,48,2468/2013,1,10069,1,28,1,1,6,3800,6.99,S,1,20230428,636,S,540,515,1,2020-06-03,129,2022,S,691,2800,872,N,0,2,1,55,1,S,1,341,1.0,945,SMR,2
2018,623,20180,623,24,3,83,32,15,16,2,3,1,2,1,40,2,20130,16,263,20190202,14,2.36,10.1,2,5,2,S,582,0,0,6.1,701,726,249,3,77,3693/2016,1,10083,0,15,1,0,701,3500,5.15,S,1,20210108,691,N,634,290,1,2021-04-02,76,2015,N,607,1500,717,N,1,2,1,16,1,N,0,24,2.0,701,BLR,2
2023,624,20230,624,217,4,85,1,14,6,2,3,2,4,1,30,2,20230,94,404,20230501,41,8.71,3.8,3,5,3,N,836,0,0,8.67,965,456,291,1,90,8647/2017,0,10085,0,1,1,1,965,3000,8.12,N,0,20230217,887,S,901,150,1,2023-12-05,551,2013,N,391,100,403,N,0,6,0,94,1,S,1,217,4.0,5,UGA,3
2015,625,20150,625,11,2,59,6,10,1,3,5,1,2,1,10,1,20240,81,295,20150907,20,2.65,6.8,1,6,2,S,737,0,0,1.33,657,421,753,3,18,1605/2017,1,10059,1,6,1,0,657,2400,7.1,S,1,20210320,744,S,757,910,0,2022-04-07,408,2013,S,326,600,523,N,1,9,1,81,1,S,1,11,8.0,604,EGY,2
2018,626,20180,626,173,3,26,17,13,13,3,3,5,2,1,68,1,20100,42,133,20180111,21,1.56,6.6,1,4,1,N,502,0,0,2.32,648,600,924,3,01,4986/2013,0,10026,0,7,1,0,648,1100,4.06,N,0,20210401,517,N,350,903,0,2022-02-19,325,2017,N,889,700,558,N,1,4,0,42,1,S,0,173,4.0,509,SWE,1
2020,627,20200,627,416,2,31,19,11,6,3,2,1,5,1,52,2,20110,17,325,20200104,66,9.82,7.7,3,1,3,S,103,0,0,7.64,827,855,977,3,16,2906/2021,0,10031,0,19,1,1,827,700,7.79,N,1,20200702,836,N,334,714,0,2022-09-26,888,2012,N,805,1900,659,N,0,1,0,17,1,S,0,416,5.0,81,URY,3
2020,628,20200,628,258,1,69,32,12,10,1,3,4,2,1,93,1,20200,54,334,20211017,28,3.48,5.1,1,4,1,S,585,0,0,8.91,885,315,461,4,26,3278/2011,1,10069,0,32,1,0,885,700,3.74,S,1,20220830,785,N,735,5,0,2021-06-06,594,2015,N,757,3200,723,N,1,6,0,54,1,N,0,258,2.0,302,MRT,1
2013,629,20130,629,492,2,42,23,12,9,4,2,2,2,1,48,1,20170,69,453,20140918,34,1.52,9.4,2,4,2,N,972,0,0,4.85,949,98,426,1,04,9883/2019,1,10042,0,23,1,0,949,3900,3.63,S,0,20210920,190,N,777,1000,1,2022-02-18,51,2010,S,569,2300,686,N,1,9,0,69,1,N,0,492,6.0,48,TZA,2
2011,630,20110,630,116,3,72,7,6,4,3,1,5,4,1,78,2,20160,48,319,20111210,23,7.86,10.4,2,1,1,N,587,0,1,6.65,888,719,196,3,03,7483/2011,0,10072,0,7,1,1,888,4400,7.42,N,1,20200116,32,S,798,789,1,2021-07-08,687,2011,N,345,700,439,N,0,4,1,48,1,N,1,116,5.0,881,ATG,1
2020,631,20200,631,306,3,49,48,12,19,4,4,3,2,1,35,1,20120,98,35,20200516,60,3.69,4.4,2,1,1,S,455,0,1,5.79,827,225,162,3,14,1184/2016,1,10049,0,48,1,0,827,3200,5.24,S,0,20230608,574,S,443,274,0,2022-01-01,946,2010,N,87,4800,188,N,1,9,0,98,1,S,1,306,5.0,310,COL,1
2010,632,20100,632,221,2,76,46,13,9,2,1,1,2,1,62,2,20120,14,236,20100919,25,1.48,4.2,1,1,3,S,43,0,0,6.4,304,885,421,2,91,6441/2012,1,10076,0,46,1,0,304,4200,5.8,S,1,20210118,231,S,448,611,1,2023-10-10,493,2010,S,483,4600,229,N,1,8,0,14,1,N,1,221,10.0,742,DEU,3
2019,633,20190,633,335,3,60,30,12,17,4,2,3,2,1,71,1,20170,92,123,20191119,34,1.1,11.6,1,2,1,S,897,0,0,4.98,388,128,887,2,71,4754/2019,1,10060,0,30,1,0,388,3700,3.75,S,1,20200722,129,S,22,47,0,2022-10-23,615,2016,N,948,3000,535,N,1,8,0,92,1,S,1,335,7.0,377,ERI,1
2017,634,20170,634,131,5,64,33,15,19,3,2,3,5,1,60,2,20140,21,165,20171119,19,9.08,7.8,1,3,2,S,989,0,0,9.47,357,398,619,2,55,8610/2010,1,10064,0,33,1,1,357,4900,5.57,S,1,20200803,819,S,577,514,1,2021-08-14,198,2016,N,878,3300,984,N,0,7,0,32,1,N,1,131,1.0,670,THA,2
2013,635,20130,635,253,2,37,16,1,18,5,3,5,4,1,71,1,20150,94,17,20130607,28,7.57,6.8,2,6,1,N,513,0,1,5.48,455,786,288,4,10,2805/2020,1,10037,1,16,1,1,455,200,8.79,S,1,20231114,375,S,874,857,1,2022-10-14,906,2011,S,317,1600,975,N,0,6,0,94,1,N,1,253,4.0,598,UGA,1
2015,636,20150,636,249,5,88,4,2,11,3,1,5,3,1,90,1,20200,55,104,20150107,42,5.46,8.2,3,3,2,N,868,0,1,9.66,661,403,257,2,67,8623/2022,0,10088,0,4,1,1,661,4100,0.22,N,1,20211018,951,S,185,540,0,2021-12-05,124,2014,S,142,400,883,N,0,6,1,32,1,S,1,249,9.0,112,THA,2
2013,637,20130,637,24,3,61,27,12,17,1,5,5,2,1,62,2,20140,51,281,20131011,28,3.54,5.1,2,1,2,N,450,0,0,5.15,9,410,314,4,77,4426/2013,1,10061,0,42,1,0,9,800,9.02,S,0,20200302,593,S,39,853,0,2021-06-20,464,2012,N,796,4200,383,N,1,3,1,51,1,S,1,24,2.0,720,AND,2
2020,638,20200,638,347,1,16,18,3,19,3,1,2,3,1,63,1,20110,55,295,20200415,38,6.3,5.2,3,2,2,S,749,0,0,7.49,393,682,547,3,06,9392/2020,1,10016,0,18,1,1,393,200,6.58,S,0,20200229,546,S,441,530,0,2023-07-10,813,2014,S,593,1800,874,N,0,8,0,55,1,N,1,347,3.0,505,SMR,2
2020,639,20200,639,324,3,50,2,7,12,2,3,5,2,1,100,1,20230,80,217,20210119,41,2.13,6.7,2,2,2,S,368,0,1,6.85,150,608,454,3,17,6464/2021,0,10050,0,42,1,0,150,3000,6.5,N,0,20200420,846,N,96,979,1,2021-01-24,8,2017,N,779,4200,677,N,1,7,1,80,1,N,0,324,10.0,141,ETH,2
2023,640,20230,640,295,1,34,23,6,10,2,4,2,4,1,93,1,20180,25,42,20230217,30,8.05,8.4,3,2,1,S,367,0,0,8.97,381,543,144,1,39,7458/2013,0,10034,0,23,1,1,381,5000,1.92,N,0,20200911,355,S,777,30,1,2022-08-23,448,2013,S,476,2300,560,N,0,7,1,25,1,N,1,295,3.0,288,PHL,1
2013,641,20130,641,496,5,4,3,8,16,5,5,5,2,1,94,2,20180,74,354,20140317,29,0.94,6.6,2,1,3,N,847,0,1,1.1,812,891,128,3,92,8192/2021,0,10004,0,3,1,0,812,3700,9.5,N,1,20230915,107,N,150,314,0,2020-06-30,424,2011,S,521,300,752,N,1,7,0,15,1,N,0,496,9.0,709,CAN,3
2016,642,20160,642,17,5,70,14,4,18,1,2,4,2,1,42,1,20190,38,311,20160723,29,1.4,9.7,1,3,1,N,126,0,1,5.76,733,386,828,4,34,1645/2018,0,10070,0,14,1,0,733,3800,1.72,N,1,20210416,134,N,910,525,1,2022-09-06,386,2014,N,32,1400,82,N,1,1,1,38,1,N,0,17,9.0,949,PAK,1
2020,643,20200,643,264,3,32,38,6,7,4,2,3,4,1,32,2,20160,2,47,20210807,51,7.22,10.4,2,2,3,S,483,0,1,2.14,66,25,802,1,21,1293/2010,1,10032,0,38,1,1,66,3600,5.86,S,1,20201108,944,S,801,431,0,2021-04-05,510,2013,S,494,3800,306,N,0,7,0,72,1,S,1,264,8.0,156,GNB,3
2010,644,20100,644,6,1,93,39,3,13,5,4,1,4,1,21,1,20150,63,118,20100220,49,8.45,7.6,2,6,2,S,634,0,1,2.56,189,247,136,1,82,9581/2014,1,10093,1,39,1,1,189,900,1.43,S,1,20200713,99,S,476,383,1,2020-07-06,695,2010,S,814,3900,88,N,0,3,1,59,1,N,1,6,6.0,116,BRA,2
2014,645,20140,645,198,4,18,19,5,8,4,4,4,4,1,21,1,20200,1,424,20140224,53,7.62,5.3,3,1,1,S,392,0,0,1.54,185,253,837,4,55,9568/2016,1,10018,0,19,1,1,185,3100,5.18,S,0,20201231,111,S,926,782,0,2021-02-19,888,2012,S,427,1900,982,N,0,8,0,12,1,N,1,198,4.0,88,ITA,1
2024,646,20240,646,337,5,62,17,14,17,5,3,4,2,1,42,1,20240,48,77,20250821,38,2.66,7.4,3,2,1,N,477,0,1,0.87,153,882,374,3,91,1870/2020,0,10062,0,16,1,0,153,2400,9.25,N,1,20200523,756,S,627,600,0,2022-06-23,97,2022,S,853,1600,797,N,1,2,0,48,1,S,1,337,9.0,376,ATG,1
2012,647,20120,647,210,3,50,15,15,7,4,2,3,2,1,46,1,20120,40,280,20120126,52,1.91,8.0,1,5,1,N,689,0,0,5.24,765,275,780,1,41,8793/2014,1,10050,0,34,1,0,765,4900,7.2,S,0,20210528,355,S,466,944,1,2022-07-09,75,2010,S,738,3400,358,N,1,8,0,68,1,S,1,210,3.0,64,GRC,1
2017,648,20170,648,406,1,50,26,15,5,3,5,3,5,1,49,1,20140,61,279,20180529,55,9.76,7.3,2,1,1,N,90,0,1,2.22,151,102,536,4,06,9649/2012,0,10050,0,26,1,1,151,2200,2.04,N,0,20201223,880,N,193,34,1,2021-06-03,846,2012,S,914,2600,153,N,0,7,1,61,1,N,0,406,7.0,984,CHN,1
2022,649,20220,649,77,1,91,40,5,2,3,4,5,4,1,81,2,20140,86,45,20230622,61,7.24,4.8,2,1,2,S,441,0,1,6.06,536,576,167,1,35,8148/2017,1,10091,0,40,1,1,536,4700,6.06,S,0,20230419,377,N,835,92,0,2022-02-25,222,2020,S,378,4000,70,N,0,9,0,86,1,N,0,77,2.0,260,BHR,2
2023,650,20230,650,354,5,89,9,8,20,3,1,3,2,1,31,1,20130,45,2,20230217,22,3.5,8.3,1,2,1,N,70,0,1,1.23,519,370,884,3,50,9214/2021,0,10089,0,17,1,0,519,3500,6.76,N,0,20221118,861,S,801,177,1,2023-04-28,664,2023,S,304,1700,44,N,1,10,0,45,1,S,1,354,9.0,522,NOR,1
2018,651,20180,651,384,2,64,4,5,20,4,2,3,2,1,47,2,20140,40,484,20190508,41,3.06,10.4,1,6,2,N,456,0,1,3.04,910,718,363,3,24,6360/2022,0,10064,1,4,1,0,910,800,6.38,N,1,20230311,910,N,210,724,1,2020-07-20,152,2011,N,921,400,701,N,1,10,0,46,1,N,0,384,5.0,379,MDV,2
2011,652,20110,652,37,3,17,11,12,3,5,1,3,4,1,2,1,20180,75,182,20120728,6,8.83,11.4,3,1,1,S,451,0,1,6.91,487,917,931,1,07,6956/2017,1,10017,0,11,1,1,487,2500,8.36,S,0,20220423,263,N,524,146,0,2020-10-30,301,2010,S,637,1100,59,N,0,5,0,75,1,S,0,37,10.0,686,PRY,1
2013,653,20130,653,52,1,32,43,10,11,2,2,3,4,1,48,1,20160,74,350,20140426,34,7.2,10.2,2,4,1,N,292,0,0,8.83,811,62,932,1,13,6892/2017,1,10032,0,22,1,1,811,1700,9.14,S,0,20230122,367,N,760,185,1,2023-08-31,784,2010,N,314,2200,236,N,0,3,0,74,1,S,0,52,2.0,172,SRB,1
2013,654,20130,654,143,4,7,31,4,2,5,1,3,2,1,21,1,20230,24,486,20140119,53,0.79,5.0,2,4,2,S,87,0,1,9.84,59,830,385,4,51,2067/2014,1,10007,0,31,1,0,59,1100,9.47,S,1,20230824,498,N,315,56,0,2020-01-11,842,2011,S,500,3100,912,N,1,6,0,24,1,S,0,143,4.0,391,BLZ,2
2011,655,20110,655,174,3,65,30,7,12,4,5,1,5,1,53,2,20120,48,378,20120325,18,9.58,8.1,2,4,2,N,972,0,0,5.56,703,347,462,3,17,2735/2020,1,10065,0,30,1,1,703,4700,3.45,S,1,20230216,449,N,140,226,0,2021-03-19,901,2010,N,47,3000,540,N,0,10,0,99,1,S,0,174,9.0,132,KWT,2
2016,656,20160,656,457,1,62,6,5,16,2,2,2,3,1,7,2,20160,89,410,20160324,46,6.07,5.6,1,1,3,S,976,0,1,7.35,685,86,199,1,36,9911/2013,0,10062,0,6,1,1,685,3200,9.96,N,1,20210731,869,S,428,816,0,2021-11-13,865,2014,S,958,600,532,N,0,6,0,89,1,N,1,457,7.0,596,KEN,3
2014,657,20140,657,15,5,42,47,4,17,1,5,3,4,1,2,1,20190,3,400,20151007,9,7.69,11.8,2,5,2,N,643,0,0,3.64,968,219,89,4,78,5663/2012,1,10042,0,47,1,1,968,3000,6.55,S,0,20220806,18,S,242,821,1,2021-04-08,443,2012,N,972,4700,42,N,0,2,0,3,1,N,1,15,10.0,909,ISL,2
2011,658,20110,658,285,4,3,43,15,17,4,5,1,2,1,14,2,20240,34,356,20120309,10,3.33,8.3,3,1,2,N,658,0,0,5.21,672,907,483,4,30,8770/2011,0,10003,0,43,1,0,672,4400,1.55,N,1,20211018,773,S,777,260,0,2022-05-31,608,2010,S,82,4300,732,N,1,7,1,34,1,N,1,285,5.0,513,AUS,2
2017,659,20170,659,274,3,16,47,7,18,2,1,2,5,1,70,1,20230,48,75,20170309,12,9.65,8.9,2,4,3,S,622,0,0,2.0,981,157,525,1,11,9470/2016,0,10016,0,42,1,1,981,3100,0.29,N,1,20211121,103,S,98,982,0,2022-03-28,918,2015,N,414,4200,214,N,0,8,0,48,1,S,1,274,5.0,933,ATG,3
2018,660,20180,660,286,3,12,7,9,18,1,1,4,3,1,75,2,20220,99,434,20190727,26,6.78,7.4,3,4,1,N,540,0,0,4.1,314,814,872,3,34,1697/2010,1,10012,0,35,1,1,314,100,8.17,S,1,20211018,623,S,848,584,0,2022-07-16,752,2016,S,195,3500,788,N,0,10,1,99,1,N,1,286,1.0,168,KWT,1
2015,661,20150,661,338,1,90,25,10,11,3,1,2,2,1,59,1,20190,26,390,20160824,14,1.92,9.6,1,6,2,N,16,0,1,4.09,967,301,814,1,99,4172/2010,1,10090,1,46,1,0,967,4900,1.25,S,0,20211205,315,N,308,480,1,2022-08-08,380,2011,N,652,4600,159,N,1,7,1,26,1,S,0,338,4.0,62,MNG,2
2010,662,20100,662,55,4,71,19,6,3,2,2,3,4,1,6,1,20180,8,90,20100727,45,8.85,5.0,2,5,3,N,737,0,0,7.62,328,588,432,4,45,2352/2015,1,10071,0,19,1,1,328,1300,8.06,S,0,20200824,629,S,564,167,1,2021-07-17,422,2010,S,957,1900,704,N,0,5,0,8,1,N,1,55,10.0,75,HTI,3
2010,663,20100,663,203,2,95,28,3,19,2,2,3,4,1,74,2,20230,73,402,20100502,44,7.81,12.0,2,2,2,S,375,0,0,7.0,556,444,348,3,65,7447/2019,0,10095,0,5,1,1,556,200,4.92,N,1,20200112,856,S,905,81,1,2022-06-30,152,2010,N,629,500,44,N,0,1,0,73,1,N,1,203,8.0,949,GHA,2
2012,664,20120,664,411,2,6,28,7,15,3,3,5,3,1,57,1,20130,47,481,20131113,25,6.47,8.2,1,1,1,S,465,0,1,7.93,841,421,821,3,72,4750/2020,0,10006,0,28,1,1,841,500,3.17,N,1,20220825,884,N,827,752,1,2022-11-03,787,2012,N,799,2800,377,N,0,8,0,47,1,N,0,411,5.0,142,PRT,1
2022,665,20220,665,265,2,1,46,7,18,2,5,3,3,1,91,2,20190,57,473,20220602,15,5.16,11.0,2,5,3,S,519,0,1,2.76,797,302,226,4,53,1925/2016,0,10001,0,46,1,1,797,3100,5.05,N,1,20210903,554,S,526,776,1,2023-04-11,861,2021,S,440,4600,498,N,0,3,0,57,1,N,1,265,2.0,735,MLI,3
2024,666,20240,666,220,2,58,45,10,17,1,1,3,4,1,9,1,20170,58,75,20250815,34,7.55,3.0,3,6,3,S,732,0,0,4.68,793,834,574,1,71,7542/2017,1,10058,1,32,1,1,793,100,4.57,S,0,20230226,645,S,171,233,0,2022-09-02,633,2022,S,165,3200,23,N,0,7,1,58,1,S,1,220,3.0,965,BGR,3
2010,667,20100,667,162,2,96,20,11,6,3,3,2,2,1,9,1,20200,17,318,20110429,20,0.87,8.2,1,1,1,S,131,0,1,4.58,542,154,834,1,29,1151/2010,1,10096,0,20,1,0,542,4500,0.62,S,0,20210624,952,N,30,409,1,2023-09-27,582,2010,S,699,2000,293,N,1,1,1,17,1,N,0,162,1.0,149,URY,1
2021,668,20210,668,76,4,4,38,9,7,1,5,1,5,1,34,2,20220,8,122,20220709,40,9.44,10.0,1,1,2,S,616,0,1,9.64,811,673,825,2,74,2992/2019,1,10004,0,38,1,1,811,4800,5.2,S,0,20230201,519,N,910,190,0,2021-09-21,774,2010,S,975,3800,168,N,0,1,1,8,1,N,0,76,1.0,413,HTI,2
2015,669,20150,669,405,5,17,32,11,12,5,5,4,3,1,4,1,20170,71,50,20161102,26,5.18,8.4,2,3,3,S,551,0,1,3.29,154,578,477,2,81,6044/2012,1,10017,0,48,1,1,154,4600,1.88,S,1,20210612,566,N,544,750,0,2020-12-16,561,2011,N,26,4800,653,N,0,1,0,71,1,S,0,405,4.0,35,LSO,3
2022,670,20220,670,205,3,22,22,1,10,4,3,4,2,1,69,1,20180,90,432,20230712,56,0.94,9.6,2,3,1,N,733,0,1,7.96,793,128,112,4,37,6551/2010,1,10022,0,22,1,0,793,4400,5.3,S,1,20210903,20,S,120,108,1,2020-11-03,233,2016,N,257,2200,234,N,1,7,0,90,1,N,1,205,10.0,699,TTO,1
2014,671,20140,671,14,1,9,28,11,2,1,2,3,4,1,45,2,20120,15,427,20150211,55,7.04,8.0,1,6,2,S,25,0,1,9.35,171,826,88,4,37,3316/2012,0,10009,1,28,1,1,171,4200,4.72,N,0,20200726,408,S,404,724,0,2022-04-17,886,2014,N,48,2800,996,N,0,3,0,17,1,S,1,14,10.0,422,URY,2
2021,672,20210,672,48,4,72,18,8,6,1,2,1,2,1,24,1,20120,9,402,20210808,41,3.8,5.8,1,5,1,S,555,0,1,0.81,352,380,18,3,52,7773/2014,0,10072,0,18,1,0,352,2700,2.25,N,1,20230413,932,S,431,541,1,2022-06-11,534,2010,S,719,1800,754,N,1,1,1,83,1,N,1,48,6.0,912,BEL,1
2023,673,20230,673,360,4,37,10,10,13,1,4,2,4,1,68,1,20230,98,235,20240621,27,7.67,11.2,1,4,3,S,321,0,0,0.84,803,780,283,4,05,8696/2010,1,10037,0,10,1,1,803,2000,9.35,S,0,20230211,976,N,36,847,0,2020-04-07,69,2010,S,872,1000,703,N,0,9,1,98,1,N,0,360,5.0,609,COL,3
2014,674,20140,674,200,2,3,14,8,10,3,3,4,2,1,35,1,20110,80,40,20151004,55,0.73,9.0,3,4,1,N,981,0,0,1.74,717,874,893,1,43,3492/2011,1,10003,0,14,1,0,717,4500,2.51,S,1,20210604,547,S,373,637,1,2020-02-20,279,2010,S,682,1400,101,N,1,7,1,80,1,N,1,200,9.0,15,ETH,1
2017,675,20170,675,286,1,30,28,11,13,3,5,2,4,1,84,1,20110,2,254,20180419,24,8.26,3.5,3,2,3,S,377,0,0,0.84,432,907,285,2,16,2298/2016,1,10030,0,7,1,1,432,2500,2.02,S,1,20210326,982,S,482,664,0,2020-04-26,470,2014,S,503,700,47,N,0,5,1,2,1,S,1,286,6.0,557,COG,3
