ID_CURSO_ACADEMICO_NK,ID_EXPEDIENTE_ACADEMICO_NK,ID_CURSO_ACADEMICO,ID_ALUMNO,ID_EXPEDIENTE_ACADEMICO,ID_PLAN_ESTUDIO,ID_CENTRO,ID_PAIS_NACIONALIDAD,ID_ASIGNATURA,ID_CLASE_ASIGNATURA,ID_TIPO_ACCESO,ID_CURSO_ACADEMICO_COHORTE,ID_POBLACION_FAMILIAR,ID_FECHA_MATRICULA,SEXO,ID_SEXO,EDAD,CREDITOS,CURSO_ORDEN,CURSO_MAS_ALTO_MATRICULADO,NUMERO_MATRICULAS,ID_MODALIDAD_PLAN_NK,ID_GRUPO,FLG_CAMBIO_CICLO_GRADO,FLG_TRASLADO_MISMO_ESTUDIO,ID_TIPO_ESTUDIO_NK,ID_PROGRAMA_MOVILIDAD_NK,SN_COORDINADOR,ID_UNIVERSIDAD_ORIGEN,SN_PROGRAMA_INTERNACIONAL,ID_PAIS_BACH_PROCEDENCIA_NK,ID_TIPO_ESTUDIO,NUM_REGS_GRANO,ID_PAIS_BACH_PROCEDENCIA,FECHA_CARGA,ID_ESTUDIO_PREVIO,ID_TIPO_CENTRO,SN_NUEVO_INGRESO,ID_POBLACION_CENTRO,ID_UNIVERSIDAD_ORIGEN_NK,ID_DETALLE_CUPO_GENERAL_NK,ID_ASIGNATURA_NK,SN_DOCTORADO_VIGENTE,ID_DEDICACION,SN_MULTIPLE_TITULACION,ID_TITULO_PREVIO_MASTER_NK,ID_PLAN_GRUPO_MATRICULA_NK,ID_CENTRO_NK,ID_DEDICACION_NK,ID_PLAN_ESTUDIO_ANO_DATOS,FLG_MOVILIDAD_IN,FLG_ESTUDIANTE_INTERNACIONAL,SN_ESTUDIANTE_INTERNACIONAL,ID_RANGO_NOTA_CRUE,FLG_COORDINADOR,ID_PLAN_GRUPO_MATRICULA,FLG_EQUIVALENTE_TC_SIIU_MOV,SN_PROG_MOVILIDAD,COD_POSTAL_CURSO,FLG_NUEVO_ACCESO_SUE,SN_CAMBIO_CICLO_GRADO_NUEVO,ANYO_ACCESO_SUE,ID_CENTRO_IMPARTICION_NK,FLG_EQUIVALENTE_TC_SIIU,ID_EDAD_EST,ID_PAIS_FAMILIAR,SN_MASTER_HABILITANTE,SN_DISCAPACIDAD,ID_RAMA_CONOCIMIENTO,SN_TRASLADO_MISMO_ESTUDIO,ORDEN_BOE_PLAN,ID_ESTUDIO_NK,COD_POSTAL_FAMILIAR,SN_MOVILIDAD_IN,FLG_INTERUNIVERSITARIO,ID_FECHA_CARGA,ID_DETALLE_CUPO_GENERAL,ID_CAMPUS_CENTRO,ID_ESTUDIO,FLG_NUEVO_INGRESO,SN_NUEVO_ACCESO_SUE,ID_TIPO_ACCESO_NK,ID_PAIS_UNIVERSIDAD_ORIGEN,FLG_DISCAPACIDAD,ID_TIPO_ASIGNATURA,ID_PAIS_FAMILIAR_NK,FLG_MULTIPLE_TITULACION,ID_TITULO_PREVIO_MASTER,ID_PLAN_ESTUDIO_NK,CURSO_IMPARTICION_ASIG,ID_PERSONA_NIP_NK,NUM_REGS_GRANO_MOV,SUPER_EXPEDIENTE,ID_PAIS_UNIVERSIDAD_ORIGEN_NK,SN_CAMBIO_CICLO_GRADO,FLG_EN_PROGRAMA_MOVILIDAD,ID_MODALIDAD_PLAN,SN_INTERUNIVERSITARIO,RANGO_NUM_MATRICULAS
2021,297,20210,28,297,64,19,48,366,4,1,20160,63,20220812,M,2,20,6.1,1,1,1,DIS,12,1,1,1,,S,,,ATG,1,1,48,2020-03-09,7,7,S,20,,DC08,366,S,1,N,,100,19,1,11,1,0,N,2,1,15,0.62,N,06446,1,S,2015,19,0.0,8,48,N,N,1,S,BOE-2016-347,30,23662,S,0,20200309,8,10,30,1,S,PAU,,0,4,ATG,0,,64,1,41738753,1,566794,,S,0,4,N,1
2022,298,20220,11,298,28,15,45,420,1,13,20210,100,20221118,M,2,40,11.2,3,2,2,SEM,1,1,1,1,,S,,,NOR,1,1,45,2022-09-09,9,5,S,155,,DC08,420,N,2,S,,59,15,2,27,0,0,N,1,1,26,0.0,N,49554,0,S,2022,15,1.0,6,45,S,S,1,S,BOE-2020-224,40,19483,N,0,20220909,8,1,40,1,N,PAU,,1,2,NOR,1,,28,3,76890296,0,911785,,S,0,2,N,2
2023,299,20230,98,299,67,25,55,481,5,2,20140,46,20240208,H,1,38,5.9,2,4,1,DIS,15,0,1,3,90.0,S,70.0,S,SMR,3,1,55,2021-10-14,2,3,N,161,700.0,DC01,481,S,1,S,,66,25,1,47,1,0,N,2,1,49,0.86,S,15735,0,N,2018,25,0.0,4,55,N,N,5,S,BOE-2010-106,9,51654,S,1,20211014,1,4,9,0,N,PAU,92.0,0,4,SMR,1,,67,2,404729,1,251398,ERI,N,1,4,S,1
2011,300,20110,34,300,85,34,32,102,2,6,20120,137,20110217,M,2,30,11.2,1,2,1,PRE,4,1,1,2,10.0,N,68.0,S,THA,2,1,32,2023-03-19,2,3,S,139,680.0,DC09,102,N,4,S,,19,34,4,28,1,0,N,4,0,24,0.69,S,21090,1,S,2011,34,0.0,7,32,N,S,3,S,BOE-2018-265,4,20241,S,1,20230319,9,8,4,1,N,PAU,37.0,1,2,THA,1,,85,1,82493631,1,672103,SLB,S,1,1,S,1
2016,301,20160,60,301,39,7,76,314,1,7,20180,19,20171130,M,2,19,3.3,4,1,1,SEM,9,1,0,4,,N,,,COM,4,1,76,2020-04-18,8,1,S,65,,DC02,314,N,4,S,,16,7,4,11,1,1,S,1,0,60,0.5,N,41937,0,S,2013,7,0.0,9,76,S,S,13,N,BOE-2019-128,21,06160,S,1,20200418,2,3,21,1,N,PAU,,1,10,COM,1,,39,4,75721444,1,170238,,S,0,2,S,1
2013,302,20130,26,302,99,24,70,119,5,14,20120,153,20141208,H,1,23,11.0,3,1,2,PRE,16,1,1,10,30.0,N,58.0,N,BRN,10,1,70,2023-12-16,9,1,S,115,580.0,DC04,119,N,4,S,T22279,75,24,4,34,0,0,N,5,0,91,0.0,S,37894,1,S,2010,24,1.0,2,70,N,N,6,S,BOE-2022-309,13,33247,N,1,20231216,4,10,13,1,N,PAU,19.0,0,2,BRN,1,25.0,99,3,67447155,0,455335,CMR,S,1,1,S,2
2012,303,20120,33,303,90,25,1,169,1,7,20170,130,20130201,H,1,31,8.0,1,4,2,VIR,15,1,0,4,20.0,N,15.0,S,ESP,4,1,1,2021-07-27,10,6,S,115,150.0,DC10,169,N,2,S,,97,25,2,15,0,1,S,4,0,96,0.0,S,21334,0,S,2010,25,0.0,9,1,S,N,4,N,BOE-2011-001,35,30761,N,0,20210727,10,6,35,1,N,PAU,64.0,0,9,ESP,1,,90,1,49330907,0,456815,FSM,S,1,3,N,2
2012,304,20120,62,304,7,30,77,400,5,15,20130,481,20130304,M,2,28,4.0,4,4,2,DIS,17,1,1,10,80.0,N,82.0,S,NGA,10,1,77,2021-11-30,10,8,S,31,820.0,DC03,400,N,4,N,,88,30,4,31,1,0,N,1,0,78,0.59,S,01200,0,S,2012,30,0.0,4,77,N,S,14,S,BOE-2016-006,24,42822,S,0,20211130,3,5,24,1,S,PAU,59.0,1,5,NGA,0,,7,4,8289024,1,877669,BRA,S,1,4,N,2
2017,305,20170,77,305,48,30,6,388,2,10,20160,290,20170507,H,1,39,10.9,4,1,3,HYB,8,1,0,3,,N,,,UKR,3,1,6,2020-09-23,5,4,N,151,,DC01,388,S,4,N,T73790,88,30,4,5,1,0,N,2,0,21,0.7,N,36779,1,S,2010,30,0.0,3,6,S,S,8,N,BOE-2012-111,27,19695,S,0,20200923,1,4,27,0,S,PAU,,1,7,UKR,0,51.0,48,4,78268756,1,926061,,S,0,5,N,3
2017,306,20170,69,306,51,21,100,72,5,5,20180,47,20170420,H,1,50,3.3,4,3,2,PRE,1,1,1,9,70.0,N,21.0,S,VUT,9,1,100,2020-08-26,3,4,S,273,210.0,DC08,72,S,4,S,,72,21,4,20,0,0,N,3,0,43,0.0,S,36470,1,S,2017,21,1.0,3,100,N,S,12,S,BOE-2016-015,9,49664,N,1,20200826,8,8,9,1,N,PAU,39.0,1,6,VUT,1,,51,4,22083803,0,670799,HUN,S,1,1,S,2
2024,307,20240,27,307,76,50,74,339,2,9,20180,416,20250430,M,2,68,7.5,1,3,1,SEM,17,1,0,10,40.0,N,79.0,S,SRB,10,1,74,2023-09-27,2,8,S,450,790.0,DC08,339,S,2,N,,40,50,2,43,0,0,N,1,0,23,0.0,S,27017,0,S,2010,50,0.0,3,8,N,S,15,N,BOE-2010-076,31,32980,N,1,20230927,8,8,31,1,N,PAU,23.0,1,9,HTI,0,,76,1,94429826,0,257352,GTM,S,1,2,S,1
2012,308,20120,85,308,90,5,8,445,3,7,20150,213,20130507,H,1,45,9.1,4,3,2,SEM,18,0,1,8,,S,,,HTI,8,1,8,2022-12-30,3,1,N,44,,DC04,445,N,1,S,,51,5,1,38,0,1,S,2,1,89,0.0,N,09129,1,N,2010,5,0.0,10,8,S,N,6,S,BOE-2010-046,9,08327,N,1,20221230,4,4,9,0,N,PAU,,0,6,HTI,1,,90,4,68886959,0,546949,,N,0,2,S,2
2015,309,20150,6,309,93,7,73,222,4,10,20130,434,20151003,H,1,51,3.4,2,3,1,SEM,4,0,1,3,,N,,,GHA,3,1,73,2023-03-24,9,3,N,147,,DC02,222,S,3,N,,55,7,3,27,0,1,S,3,0,42,0.0,N,47088,0,N,2011,7,0.0,5,73,N,N,2,S,BOE-2014-308,31,29825,N,1,20230324,2,2,31,0,N,PAU,,0,1,GHA,0,,93,2,35835371,0,187327,,N,0,2,S,1
2016,310,20160,17,310,45,39,11,265,5,4,20150,355,20171006,H,1,58,9.4,4,4,1,SEM,8,0,1,3,20.0,N,5.0,S,GIN,3,1,11,2021-12-02,10,8,S,195,50.0,DC08,265,N,4,N,,69,39,4,18,0,0,N,5,0,7,0.0,S,50445,0,N,2014,39,0.0,2,11,S,S,4,S,BOE-2014-242,5,51547,N,1,20211202,8,5,5,1,S,PAU,87.0,1,5,GIN,0,,45,4,31715995,0,231450,MWI,N,1,2,S,1
2014,311,20140,22,311,52,25,89,399,2,3,20110,188,20140905,H,1,57,5.1,1,3,3,VIR,14,1,0,10,,N,,,KEN,10,1,89,2020-08-10,5,1,N,201,,DC03,399,S,2,S,,2,25,2,13,1,1,S,4,0,43,0.87,N,11377,1,S,2013,25,0.0,1,89,S,S,7,N,BOE-2014-065,17,20211,S,0,20200810,3,10,17,0,S,PAU,,1,3,KEN,1,,52,1,41178850,1,647045,,S,0,3,N,3
2022,312,20220,11,312,46,16,77,11,2,3,20140,221,20230410,M,2,41,3.4,2,2,3,HYB,2,0,1,3,,N,,,NGA,3,1,77,2022-04-12,6,8,N,84,,DC02,11,S,2,S,,23,16,2,36,1,1,S,3,0,85,0.68,N,40953,0,N,2017,16,1.0,8,17,S,S,7,S,BOE-2019-253,50,35631,S,0,20220412,2,5,50,0,N,PAU,,1,5,URY,1,,46,2,76890296,1,520009,,N,0,5,N,3
2021,313,20210,100,313,86,38,24,406,3,3,20160,263,20221007,H,1,42,3.9,2,2,1,DIS,19,1,1,9,,N,,,BLZ,9,1,24,2023-10-23,5,6,S,64,,DC02,406,S,4,S,,48,38,4,44,0,0,N,1,0,82,0.0,N,42368,1,S,2012,38,1.0,10,24,S,N,4,S,BOE-2010-124,31,21722,N,1,20231023,2,9,31,1,N,PAU,,0,4,BLZ,1,,86,2,77619624,0,264922,,S,0,4,S,1
2011,314,20110,47,314,46,21,69,440,4,1,20220,412,20110515,M,2,33,11.5,4,3,1,DIS,8,1,1,5,,N,,,TZA,5,1,69,2021-10-18,1,5,N,166,,DC07,440,S,2,S,,79,21,2,17,0,1,S,3,0,92,0.0,N,39387,0,S,2010,21,0.0,7,32,N,S,3,S,BOE-2021-241,38,25715,N,1,20211018,7,5,38,0,N,PAU,,1,1,THA,1,,46,4,72144402,0,746416,,S,0,4,S,1
2016,315,20160,32,315,3,28,16,382,4,3,20240,433,20160226,M,2,46,10.9,1,4,2,DIS,19,0,1,9,100.0,S,47.0,S,BLR,9,1,16,2021-10-05,1,7,N,34,470.0,DC09,382,S,2,S,T69360,14,28,2,31,0,1,S,5,1,6,0.0,S,16702,0,N,2015,28,0.0,6,16,S,S,6,S,BOE-2022-214,5,17783,N,0,20211005,9,1,5,0,N,PAU,13.0,1,6,BLR,1,62.0,3,1,39599276,0,398350,MCO,N,1,4,N,2
2018,316,20180,15,316,53,33,61,363,5,12,20200,181,20180113,M,2,55,8.9,4,3,2,PRE,8,1,0,9,10.0,S,49.0,S,CHN,9,1,61,2022-09-08,1,7,N,90,490.0,DC10,363,N,5,N,,69,33,5,11,0,1,S,4,1,67,0.0,S,14240,1,S,2015,33,1.0,9,61,N,S,1,N,BOE-2016-310,6,28688,N,1,20220908,10,1,6,0,N,PAU,65.0,1,6,CHN,0,,53,4,48258264,0,905984,KOR,S,1,1,S,2
2016,317,20160,62,317,34,37,5,484,4,7,20130,270,20171115,M,2,32,9.9,1,1,2,SEM,14,1,0,7,90.0,N,72.0,S,SWZ,7,1,5,2023-05-29,6,6,S,144,720.0,DC10,484,N,1,S,T77768,98,37,1,12,1,0,N,5,0,45,0.55,S,25488,0,S,2015,37,0.0,3,5,S,S,14,N,BOE-2017-361,33,48464,S,1,20230529,10,6,33,1,S,PAU,72.0,1,8,SWZ,1,62.0,34,1,8289024,1,907959,GNB,S,1,2,S,2
2012,318,20120,2,318,14,10,34,341,1,3,20130,489,20130616,H,1,7,5.7,1,1,3,DIS,8,1,1,5,20.0,S,33.0,S,AUS,5,1,34,2022-11-10,10,6,N,15,330.0,DC08,341,N,1,S,T14056,21,10,1,20,0,1,S,1,1,38,0.0,S,04081,0,S,2010,10,0.0,1,34,N,N,11,S,BOE-2013-010,24,41434,N,0,20221110,8,6,24,0,S,PAU,92.0,0,6,AUS,1,66.0,14,1,35002007,0,748503,ERI,S,1,4,N,3
2018,319,20180,78,319,49,11,19,173,2,8,20100,399,20190104,M,2,31,4.2,3,1,2,HYB,7,1,0,7,80.0,N,76.0,S,CMR,7,1,19,2020-06-10,9,1,S,64,760.0,DC10,173,S,2,S,,17,11,2,50,0,0,N,1,0,24,0.0,S,17424,1,S,2016,11,0.0,1,19,N,S,3,N,BOE-2014-249,21,07839,N,1,20200610,10,10,21,1,S,PAU,84.0,1,1,CMR,1,,49,3,65609379,0,908791,BWA,S,1,5,S,2
2012,320,20120,2,320,19,11,34,356,5,3,20160,129,20131213,H,1,7,5.1,1,3,2,PRE,1,0,0,9,,N,,,AUS,9,1,34,2020-11-08,1,4,N,362,,DC03,356,S,1,N,,59,11,1,24,0,1,S,4,0,11,0.0,N,28364,0,N,2010,11,0.0,3,9,S,N,4,N,BOE-2011-298,35,10258,N,1,20201108,3,5,35,0,N,PAU,,0,7,ARG,0,,19,1,35002007,0,971177,,N,0,1,S,2
2014,321,20140,12,321,26,49,9,265,1,2,20180,484,20150530,H,1,27,4.4,1,4,3,VIR,11,1,1,2,20.0,S,72.0,S,ARG,2,1,9,2022-01-09,6,1,N,22,720.0,DC03,265,N,3,S,,17,49,3,25,0,0,N,4,1,35,0.0,S,42362,0,S,2011,49,1.0,8,9,N,S,15,S,BOE-2020-242,36,46608,N,1,20220109,3,8,36,0,N,PAU,72.0,1,5,ARG,1,,26,1,1534878,0,444061,GNB,S,1,3,S,3
2013,322,20130,51,322,96,40,37,46,2,14,20100,323,20130905,H,1,42,6.8,4,3,1,PRE,11,1,1,5,,N,,,SLB,5,1,37,2020-06-28,7,1,N,58,,DC02,46,N,4,S,,51,40,4,49,1,0,N,1,0,22,0.8,N,52075,1,S,2013,40,1.0,9,37,S,S,1,S,BOE-2010-032,26,46489,S,1,20200628,2,4,26,0,N,PAU,,1,2,SLB,1,,96,4,91313946,1,402640,,S,0,1,S,1
2010,323,20100,59,323,60,1,97,37,4,8,20230,487,20110811,H,1,9,4.8,2,1,2,PRE,3,0,1,4,,S,,,GAB,4,1,97,2023-12-11,5,6,N,80,,DC08,37,S,5,S,,43,1,5,13,0,1,S,3,1,38,0.0,N,51618,0,N,2010,1,0.0,2,97,N,S,15,S,BOE-2014-117,49,26676,N,0,20231211,8,6,49,0,S,PAU,,1,8,GAB,1,,60,2,10482769,0,569488,,N,0,1,N,2
2013,324,20130,47,324,32,1,97,29,3,10,20150,356,20141213,M,2,36,9.5,4,4,1,VIR,3,0,1,10,80.0,S,80.0,S,GAB,10,1,97,2020-11-12,9,7,N,55,800.0,DC07,29,S,4,S,T48450,90,1,4,14,1,1,S,4,1,85,0.52,S,30828,1,N,2011,1,0.0,10,47,N,S,6,S,BOE-2019-103,38,12698,S,1,20201112,7,5,38,0,N,PAU,64.0,1,3,PRT,1,11.0,32,4,72144402,1,386764,FSM,N,1,3,S,1
2024,325,20240,92,325,16,25,18,174,1,7,20160,358,20240106,H,1,55,5.7,2,4,1,DIS,6,1,1,9,90.0,S,68.0,S,ZAF,9,1,18,2021-04-17,6,4,N,68,680.0,DC04,174,S,3,N,,7,25,3,24,1,1,S,1,1,80,0.54,S,18432,0,S,2015,25,1.0,3,18,N,S,13,S,BOE-2011-057,38,01710,S,0,20210417,4,7,38,0,S,PAU,37.0,1,10,ZAF,0,,16,2,90297353,1,799200,SLB,S,1,4,N,1
2020,326,20200,95,326,72,33,18,336,2,9,20220,438,20211005,M,2,53,4.2,2,1,1,PRE,13,0,1,7,90.0,N,40.0,S,ZAF,7,1,18,2021-05-16,2,1,S,104,400.0,DC04,336,S,5,N,T12575,16,33,5,13,1,1,S,5,0,94,0.88,S,34125,1,N,2010,33,1.0,5,18,S,S,14,S,BOE-2020-323,20,40770,S,1,20210516,4,5,20,1,S,PAU,65.0,1,10,ZAF,0,82.0,72,2,2921981,1,166197,KOR,N,1,1,S,1
2010,327,20100,32,327,19,15,74,342,1,12,20140,293,20110912,M,2,41,11.0,4,4,1,PRE,4,0,1,4,50.0,N,77.0,S,SRB,4,1,74,2023-07-03,9,6,N,137,770.0,DC01,342,N,2,N,,10,15,2,39,1,0,N,4,0,65,0.78,S,25866,0,N,2010,15,1.0,3,74,N,S,13,S,BOE-2010-219,47,11744,S,0,20230703,1,2,47,0,N,PAU,37.0,1,3,SRB,0,,19,4,39599276,1,331511,SLB,N,1,1,N,1
2017,328,20170,79,328,7,11,46,296,1,12,20190,78,20180605,H,1,31,4.6,4,4,3,SEM,20,0,0,5,,S,,,MDV,5,1,46,2021-08-31,8,4,N,30,,DC08,296,S,4,S,,63,11,4,2,1,0,N,5,1,26,0.54,N,37676,1,N,2017,11,0.0,10,46,N,S,3,N,BOE-2015-035,2,44563,S,1,20210831,8,6,2,0,S,PAU,,1,7,MDV,1,,7,4,12205980,1,900735,,N,0,2,S,3
2016,329,20160,84,329,60,28,14,53,2,6,20100,486,20170607,H,1,23,7.9,3,4,1,HYB,10,0,1,5,,N,,,DEU,5,1,14,2022-08-13,7,4,N,204,,DC08,53,S,2,S,,45,28,2,27,0,0,N,3,0,98,0.0,N,33275,1,N,2011,28,1.0,7,14,S,N,1,S,BOE-2017-069,36,04722,N,0,20220813,8,9,36,0,S,PAU,,0,3,DEU,1,,60,3,17709269,0,102799,,N,0,5,N,1
2024,330,20240,27,330,81,26,42,34,2,10,20100,375,20250315,M,2,68,3.2,3,1,1,VIR,15,1,0,6,100.0,N,63.0,S,SWE,6,1,42,2020-12-20,3,6,N,182,630.0,DC07,34,S,1,N,,27,26,1,30,0,0,N,3,0,26,0.0,S,06463,0,S,2021,26,0.0,4,42,S,N,11,N,BOE-2022-294,47,47749,N,1,20201220,7,6,47,0,N,PAU,23.0,0,6,SWE,0,,81,3,94429826,0,555856,GTM,S,1,3,S,1
2013,331,20130,27,331,1,17,48,143,3,2,20190,483,20140517,M,2,57,3.0,3,3,3,VIR,1,0,1,7,,S,,,ATG,7,1,48,2022-04-13,2,7,S,149,,DC06,143,N,4,S,,3,17,4,31,0,1,S,1,1,46,0.0,N,17160,0,N,2010,17,0.0,2,48,S,S,5,S,BOE-2019-362,2,10350,N,0,20220413,6,6,2,1,N,PAU,,1,2,ATG,1,,1,3,94429826,0,745161,,N,0,3,N,3
2023,332,20230,71,332,25,30,83,228,3,4,20140,180,20240602,H,1,39,8.4,1,1,1,SEM,19,0,1,1,90.0,S,27.0,S,BEL,1,1,83,2023-11-05,9,8,N,88,270.0,DC05,228,S,4,N,,16,30,4,35,1,1,S,5,1,1,0.85,S,07621,1,N,2010,30,0.0,1,58,S,S,3,S,BOE-2022-159,18,25391,S,1,20231105,5,8,18,0,N,PAU,99.0,1,5,BGR,0,,25,1,69839059,1,170681,KWT,N,1,2,S,1
2017,333,20170,77,333,78,6,14,349,2,13,20230,230,20180717,H,1,40,6.7,2,4,2,HYB,7,0,1,9,,S,,,DEU,9,1,14,2023-03-13,3,1,S,85,,DC09,349,S,3,S,,49,6,3,50,0,1,S,1,1,100,0.0,N,27092,1,N,2011,6,1.0,7,14,S,N,13,S,BOE-2010-264,38,28777,N,0,20230313,9,4,38,1,S,PAU,,0,4,DEU,1,,78,2,78268756,0,163740,,N,0,5,N,2
2013,334,20130,94,334,74,39,97,328,4,10,20100,453,20140609,M,2,29,11.2,2,2,3,HYB,20,0,1,3,100.0,N,37.0,S,GAB,3,1,97,2023-08-28,8,2,S,101,370.0,DC10,328,N,3,S,T41372,79,39,3,21,1,1,S,5,0,37,0.52,S,30413,1,N,2010,39,0.0,5,97,N,S,12,S,BOE-2017-351,39,05054,S,0,20230828,10,10,39,1,S,PAU,32.0,1,8,GAB,1,89.0,74,2,97077009,1,427819,THA,N,1,5,N,3
2017,335,20170,46,335,73,7,89,201,1,15,20230,410,20181120,H,1,58,11.3,3,1,2,SEM,4,1,1,5,70.0,N,72.0,S,KEN,5,1,89,2022-10-14,1,6,S,132,720.0,DC08,201,N,5,S,,60,7,5,22,0,1,S,4,0,84,0.0,S,05130,1,S,2010,7,1.0,6,89,N,N,11,S,BOE-2020-099,47,45362,N,1,20221014,8,8,47,1,S,PAU,72.0,0,4,KEN,1,,73,3,63193474,0,819409,GNB,S,1,2,S,2
2024,336,20240,25,336,53,38,76,310,3,3,20140,489,20240501,H,1,59,11.4,4,3,1,HYB,12,0,1,6,50.0,S,16.0,S,COM,6,1,76,2021-08-06,1,3,N,196,160.0,DC10,310,S,2,S,,48,38,2,40,1,0,N,5,1,32,0.6,S,41612,1,N,2014,38,0.0,6,76,N,S,2,S,BOE-2012-019,36,06021,S,0,20210806,10,6,36,0,N,PAU,60.0,1,1,COM,1,,53,4,92083242,1,143937,RUS,N,1,5,N,1
2019,337,20190,32,337,85,39,12,490,2,8,20150,347,20191018,M,2,49,3.9,2,2,1,HYB,2,1,1,1,,S,,,ITA,1,1,12,2022-05-08,6,6,N,189,,DC01,490,N,1,N,,53,39,1,39,1,1,S,5,1,43,0.66,N,34476,1,S,2015,39,0.0,9,12,N,N,8,S,BOE-2010-256,47,31480,S,1,20220508,1,3,47,0,N,PAU,,0,7,ITA,0,,85,2,39599276,1,549528,,S,0,5,S,1
2010,338,20100,67,338,23,45,95,423,2,7,20140,290,20110319,H,1,45,3.6,4,3,2,DIS,3,0,1,3,30.0,N,81.0,N,NLD,3,1,95,2023-08-10,2,1,N,48,810.0,DC10,423,S,2,N,T98125,84,45,2,40,0,1,S,4,0,24,0.0,S,08783,1,N,2010,45,1.0,2,62,N,S,11,S,BOE-2020-119,25,31458,N,1,20230810,10,9,25,0,S,PAU,73.0,1,7,DMA,0,84.0,23,4,72029307,0,891579,GHA,N,1,4,S,2
2024,339,20240,54,339,6,4,72,65,2,9,20110,120,20240717,M,2,43,5.8,3,4,3,DIS,14,0,0,8,,S,,,GNB,8,1,72,2020-11-04,5,5,S,200,,DC07,65,N,2,N,,65,4,2,12,1,1,S,4,1,91,0.85,N,08287,0,N,2018,4,1.0,2,72,S,N,8,N,BOE-2021-139,42,01475,S,1,20201104,7,6,42,1,N,PAU,,0,8,GNB,0,,6,3,70532309,1,244026,,N,0,4,S,3
2013,340,20130,58,340,71,30,89,129,4,8,20170,281,20140922,H,1,55,5.5,3,4,2,PRE,3,1,0,5,,S,,,KEN,5,1,89,2022-11-18,9,8,S,179,,DC01,129,S,1,S,,33,30,1,8,0,0,N,2,1,52,0.0,N,18548,0,S,2013,30,1.0,4,89,N,N,13,N,BOE-2010-175,35,22863,N,0,20221118,1,7,35,1,S,PAU,,0,1,KEN,1,,71,3,48557943,0,128149,,S,0,1,N,2
2017,341,20170,74,341,48,41,9,74,4,10,20100,269,20180724,M,2,52,5.1,3,3,1,SEM,2,0,0,2,,N,,,ARG,2,1,9,2020-02-10,2,5,S,176,,DC08,74,S,2,S,T58007,60,41,2,18,1,0,N,3,0,22,0.77,N,47911,1,N,2010,41,1.0,10,9,S,S,9,N,BOE-2023-147,13,40984,S,1,20200210,8,8,13,1,N,PAU,,1,3,ARG,1,51.0,48,3,91307681,1,594189,,N,0,2,S,1
2011,342,20110,12,342,5,37,1,27,4,1,20200,418,20110203,H,1,23,6.4,2,3,3,DIS,10,0,0,8,80.0,S,14.0,S,ESP,8,1,1,2020-06-16,10,6,S,46,140.0,DC03,27,N,1,S,,98,37,1,19,0,0,N,4,1,96,0.0,S,38504,1,N,2010,37,0.0,10,84,N,S,12,N,BOE-2016-340,7,40228,N,0,20200616,3,5,7,1,N,PAU,66.0,1,9,BWA,1,,5,2,1534878,0,258699,CAF,N,1,4,N,3
2024,343,20240,25,343,31,30,100,314,2,14,20210,228,20250106,H,1,60,9.9,1,3,2,PRE,13,1,1,7,,N,,,VUT,7,1,100,2022-12-02,4,8,S,30,,DC01,314,N,4,N,T98356,37,30,4,38,0,1,S,3,0,65,0.0,N,11400,0,S,2014,30,0.0,9,100,N,N,9,S,BOE-2014-136,28,47951,N,1,20221202,1,3,28,1,S,PAU,,0,10,VUT,0,4.0,31,1,92083242,0,565786,,S,0,1,S,2
2019,344,20190,14,344,13,8,12,355,1,15,20210,359,20200527,M,2,18,8.5,3,2,1,VIR,14,1,1,6,,S,,,ITA,6,1,12,2023-09-25,3,5,N,109,,DC01,355,N,4,N,,20,8,4,27,0,0,N,2,1,85,0.0,N,03953,0,S,2014,8,1.0,9,12,N,S,11,S,BOE-2012-005,34,32216,N,1,20230925,1,5,34,0,S,PAU,,1,2,ITA,0,,13,3,87735896,0,794888,,S,0,3,S,1
2016,345,20160,1,345,38,12,75,127,4,2,20180,247,20170309,H,1,58,3.7,2,4,2,SEM,5,1,0,9,90.0,S,42.0,S,PRY,9,1,75,2022-07-02,1,8,N,68,420.0,DC08,127,N,2,N,,89,12,2,8,0,0,N,1,1,79,0.0,S,06145,0,S,2010,12,0.0,1,75,S,S,2,N,BOE-2021-169,47,34797,N,0,20220702,8,10,47,0,N,PAU,37.0,1,5,PRY,0,,38,2,916723,0,103419,SLB,S,1,2,N,2
2014,346,20140,38,346,62,39,32,217,3,7,20200,61,20140826,M,2,9,10.8,1,4,1,PRE,12,1,0,6,20.0,N,3.0,S,THA,6,1,32,2020-07-28,5,7,S,34,30.0,DC03,217,S,2,N,T67132,25,39,2,40,1,1,S,3,0,59,0.92,S,40861,1,S,2014,39,1.0,4,32,S,S,12,N,BOE-2020-040,5,37065,S,1,20200728,3,7,5,1,S,PAU,19.0,1,7,THA,0,43.0,62,1,64180488,1,236376,CMR,S,1,1,S,1
